LSOA,B15 2TH,B18 7QH,B4 6NH,B71 4HJ,B75 7RR,B9 5SS,B98 7UB,BA1 3NG,BA21 4AT,BB10 2PQ,BB2 3HH,BD20 6TD,BD9 6RJ,BH15 2JB,BH7 7DW,BL4 0JR,BL9 7TD,BN11 2DH,BN2 5BE,BN21 2UD,BR6 8ND,BS10 5NB,BS2 8HW,BS23 4TQ,CA2 7HY,CA28 8JG,CB2 0QQ,CH2 1UL,CH49 5PE,CM1 7ET,CM20 1QX,CO4 5JL,CR7 7YE,CT1 3NG,CT9 4AN,CV10 7DJ,CV2 2DX,CV34 5BW,CW1 4QJ,DA2 8DA,DE13 0RB,DE22 3NE,DH1 5TW,DL3 6HX,DN15 7BH,DN2 5LT,DN33 2BA,DT1 2JY,DY1 2HQ,E1 1BB,E11 1NR,E13 8SL,E9 6SR,EN5 3DJ,EX2 5DW,EX31 4JB,FY3 8NR,GL1 3NN,GU16 7UJ,GU2 7XX,HA1 3UJ,HG2 7SX,HP11 2TT,HP21 8AL,HR1 2ER,HU3 2JZ,HX3 0PW,IG3 8YB,IP33 2QZ,IP4 5PD,KT16 0PZ,KT18 7EG,KT2 7QB,L14 5AB,L35 5DR,L39 2JW,L7 8XP,L8 7SS,L9 7AL,LA1 4RP,LA14 4LF,LE1 5WW,LE3 9QP,LE5 4PW,LN2 5QY,LS1 3EX,LU4 0DZ,M13 0JH,M23 9LT,M6 8HD,M8 5RL,ME16 9QQ,ME7 5NY,MK42 9DJ,MK6 5LD,N18 1QX,N19 5NF,NE1 4LP,NE23 6NZ,NE34 0PL,NE63 9FL,NE7 7DN,NE9 6SX,NG17 4JL,NG5 1PB,NG7 2UH,NN1 5BD,NN16 8UZ,NR31 6LA,NR4 7UY,NW1 2BU,NW3 2QG,OL1 2JH,OL6 9RW,OX16 9AL,OX3 9DU,PE21 9QS,PE29 6NT,PE3 9GZ,PE30 4ET,PL6 8DH,PO19 6SE,PO30 5TG,PO6 3LY,PR2 9HT,PR8 6PN,RG1 5AN,RG24 9NA,RH1 5RH,RH16 4EX,RM7 0AG,S10 2JF,S44 5BL,S60 2UD,S75 2EP,S81 0BD,SE1 7EH,SE13 6LH,SE18 4QH,SE5 9RW,SG1 4AB,SK10 3BL,SK2 7JE,SL2 4HL,SM5 1AA,SN3 6BB,SO16 6YD,SO22 5DG,SP2 8BJ,SR4 7TP,SS0 0RY,SS16 5NL,ST16 3SA,ST4 6QG,SW10 9NH,SW17 0QT,SW3 6NP,SW6 6SX,SY3 8XQ,TA1 5DA,TF1 6TF,TN2 4QJ,TN24 0LZ,TN37 7RD,TQ2 7AA,TR1 3LQ,TS19 8PE,TS4 3BW,TW7 6AF,UB1 3HW,UB8 3NN,W12 0HS,W2 1NY,WA5 1QG,WC1N 3JH,WD18 0HB,WF1 4DG,WF13 4HS,WF8 1PL,WN1 2NN,WR5 1DD,WS2 9PS,WV10 0QP,YO12 6QL,YO31 8HE
Birmingham 032A,17.53333344,8.23333392,8.75000016,14.10000048,21.18333312,18.35000064,38.71666656,115.2,172.5500002,140.1333336,127.8666662,161.4666672,153.4000003,196.3833336,176.7666672,113.3333338,116.5999997,198.9499997,198.2666664,214.9666661,178.5166661,99.78333264,102.1833331,121.5333331,209.5833326,243.4999997,116.7833333,107.6333328,116.4333326,157.1166662,147.3500002,178.3500005,174.3999998,210.8666664,222.8166662,33.96666672,35.1,47.01666672,75.56666688,162.5833339,51.08333328,53.13333312,211.8166661,190.6833326,133.5500006,113.3333338,161.6166662,199.3666666,26.31666672,163.0833336,147.9833338,157.0999997,157.9000003,123.6500006,171.0833328,199.1999995,142.2,68.81666688,141.0500002,144.2333333,131.5333339,155.6000006,104.4499997,108.1333339,84.58333344,152.0666669,139.3833326,161.383333,142.3333339,174.8333333,130.1333328,147.8166667,149.4,108.5666674,103.5166666,112.6500005,114.5666664,113.233333,111.1999997,144.7166664,240.7999997,56.68333344,54.80000064,65.03333328,119.0666664,138.6,96.6666672,105.7166669,96.41666736,104.1999998,117.5666674,183.1166669,184.1833339,96.41666736,85.88333376,139.2000005,137.9999995,229.1666674,233.6666674,225.1500005,241.5166661,233.1833328,221.5333339,79.03333296,70.2833328,65.49999984,72.46666656,64.50000048,208.5333336,176.683333,142.8666667,134.7500002,116.1,113.1333336,63.9833328,89.7333336,148.2999998,93.75000048,111.8333333,153.166667,213.7833331,186.3666662,221.7333326,169.0166664,125.9166672,128.0499998,128.083333,139.1166662,159.7333334,179.6166662,157.8500006,109.4333328,86.26666608,101.0666664,115.366667,103.1499994,155.416667,176.1999998,170.0166672,167.0833339,119.2333334,93.95000064,107.7500002,119.8833336,160.0666661,96.28333344,157.8500006,142.4499998,161.1833328,219.766667,172.8333331,159.8499994,46.31666688,56.81666736,146.1833338,164.8333339,145.8499997,143.1833328,60.75,144.9499997,47.0666664,179.4166661,201.7333339,236.2666666,193.333333,279.2000002,195.3499997,191.3166662,137.6166672,129.9666672,122.2833326,132.5166667,138.7333339,98.00000064,148.9999997,118.4333328,130.6833336,133.65,125.8166664,108.6333336,41.0333328,20.99999952,27.54999936,200.7499997,159.466667
Birmingham 032E,18.21666672,8.55,10.31666688,12.48333264,23.06666736,20.08333296,37.0833336,113.5833336,170.9166672,139.2833333,126.9499997,160.5500006,152.5000003,198.1166674,178.4999995,112.4333338,115.6999997,200.6833334,200.0000002,216.6999998,180.2333333,98.14999968,100.5666667,119.9000002,208.6833326,243.2666664,118.516667,106.2499997,115.5333326,158.8333334,149.0666674,180.0833328,176.1333336,212.6000002,227.2999997,35.68333392,36.83333376,48.75000048,74.66666688,164.3166662,52.0166664,54.06666624,213.5499998,192.4166664,135.283333,115.0666661,163.35,197.7500002,24.70000032,164.8166674,149.7166661,158.8333334,159.6166661,125.383333,169.4666664,197.5833331,141.2833334,67.18333392,142.7666674,145.966667,133.2666662,157.333333,106.1833334,109.8666662,82.95000048,153.8000006,138.4833326,162.9,144.0499997,176.5500005,131.8666666,149.5500005,151.1333338,107.5333334,102.6,111.7500005,113.6499998,112.333333,110.2999997,143.8166664,239.8999997,58.4166672,56.40000048,66.76666704,120.7833336,140.3500003,98.38333296,104.8000003,95.49999936,103.2999998,116.6499994,184.8500006,185.9166662,98.13333312,87.59999952,140.9333328,139.7333333,230.8833331,235.3999997,226.8666662,243.0999994,234.7833326,223.2666662,80.76666672,72.01666656,67.21666704,74.20000032,66.21666624,210.2666674,178.4000002,144.6000005,136.4833339,115.2,112.2333336,65.71666656,91.44999936,150.0333336,95.4833328,113.5500005,154.8999994,212.1666667,188.0833334,223.4499998,170.7500002,125.0000006,127.1499998,129.8166667,140.85,161.4666672,181.35,159.5666664,111.15,87.98333328,102.8000002,117.0999994,104.8833331,157.1499994,177.9333336,171.7499995,168.7999997,120.9666672,93.03333264,106.8500002,122.3500003,161.7999998,94.65000048,159.5666664,144.1833336,159.5499998,221.4999994,174.5666669,161.5833331,45.41666688,55.91666736,147.9166661,166.5499997,147.433333,144.9,59.85,143.3333333,46.1666664,181.1499998,203.4666662,237.9833338,191.7,277.5833338,197.0833334,193.0333334,139.3499995,131.4833328,124.0166664,134.2500005,140.4499997,97.08333264,150.583333,120.1666666,132.3999994,135.3833338,127.5333336,107.716667,39.39999984,20.09999952,26.64999936,202.4666669,161.1999994
Birmingham 032D,17.64999936,8.53333344,11.41666704,11.74999968,24.06666672,21.0666672,36.35000064,113.5333339,169.6333334,138.5666669,126.2333333,159.8333328,151.7666674,198.733333,179.1166666,111.6999994,114.9666667,201.6666662,200.983333,217.6833326,181.2333326,97.43333328,99.83333376,119.1666672,207.9499997,242.5333334,119.4999998,105.5333333,114.7999997,159.8333328,150.0666667,181.066667,177.1166664,213.583333,225.5499994,36.68333328,37.83333312,49.73333328,73.93333392,165.3000005,51.58333296,53.6333328,214.5333326,193.4000006,136.2666672,116.0500003,164.3333328,197.0166672,23.96666736,165.8000002,150.7000003,159.8166662,160.6166669,126.3666672,168.7333334,196.8500002,140.566667,66.46666608,143.7666667,146.9499998,134.2500005,158.3166672,107.1833328,110.8500005,82.23333264,154.7833334,137.7666662,164.2833331,145.0500005,177.5499998,132.8499994,150.5333333,152.1166666,106.8999998,101.8833336,111.0166661,112.9333334,111.6,109.5666667,143.0833334,239.1833333,59.4,57.48333264,67.74999984,121.783333,141.3166666,99.38333376,104.0833339,94.78333296,102.5666669,115.933333,185.8333334,186.916667,99.13333392,88.60000032,141.916667,140.7166661,231.8833339,236.3833339,227.866667,244.2166661,235.8833328,224.2500005,81.74999952,72.99999936,68.2166664,75.18333312,67.21666704,211.2500002,179.3999995,145.5833333,137.4666667,114.466667,111.5000006,66.69999936,92.45000016,151.0166664,96.46666704,114.5499998,155.8833336,211.4333338,188.7000005,224.0666669,171.3500006,124.2833328,126.4166669,130.7999995,141.8333328,162.45,182.3333328,160.5666672,112.1499994,88.98333264,103.783333,118.0833336,105.8666674,158.1333336,178.9166664,172.7333338,169.8000005,121.95,92.31666624,106.1166672,121.3833326,162.7833326,93.93333264,160.1833334,144.8000006,158.8333334,222.5000002,175.5499997,162.5666674,44.68333392,55.18333296,148.9000003,167.5500005,148.5333331,145.8999994,59.11666704,142.6000003,45.43333344,182.1333326,204.4500005,238.9833331,190.9833336,276.8499994,198.0833328,194.0333328,140.3333338,135.2333333,125.0000006,135.2333333,141.4500005,96.36666624,151.6833331,121.1499994,133.4000002,136.3833331,128.533333,107.0000006,38.66666688,19.36666656,25.9166664,206.0166672,162.2000002
Birmingham 133A,19.11666672,9.80000064,11.1666672,13.28333328,23.83333344,20.83333392,38.08333296,115.2499997,171.9166666,139.333333,127.0500005,160.65,152.5999997,198.8666669,179.266667,112.5333331,115.8000005,201.433333,200.7499997,217.4499994,180.9999994,99.15000048,101.5499995,120.8999995,208.7833334,243.3666672,119.2666666,106.3500005,115.6333334,159.5999995,149.8333334,180.8500003,176.8833331,213.3666662,228.0500006,36.45,37.59999984,49.5,74.76666624,165.0666672,51.01666704,53.06666688,214.3166674,193.1666674,136.0500005,115.65,164.0999995,198.7499995,25.69999968,165.5666669,150.466667,159.5999995,160.3833336,126.1333339,170.4666672,198.5833339,141.3833328,68.18333328,143.5333334,146.7166666,134.0166672,158.0833339,106.9499995,110.6166672,83.94999984,154.5500002,138.5833334,164.1166661,144.8166672,177.3166666,132.6166661,150.3166666,151.8833333,107.716667,102.6999994,111.8499998,113.7500006,112.4333338,110.4000005,143.9166672,240.0000005,59.18333328,57.24999936,67.51666656,121.5499997,141.0833333,99.15000048,104.8999997,95.60000016,103.4000006,116.7500002,185.6166667,186.6833338,98.90000064,88.36666704,141.7000003,140.4833328,231.6500006,236.1500006,227.6333338,244.066667,235.633333,224.0333338,81.5333328,72.76666608,67.98333312,74.94999984,66.98333376,211.0166669,179.1666662,145.35,137.2333334,115.2999994,112.333333,66.46666608,92.21666688,150.7833331,96.23333376,114.3166666,155.6500003,213.1666661,188.8499995,224.2166674,171.4999997,125.1,127.2500006,130.5666662,141.6166661,162.2166667,182.0999995,160.3333339,111.9166661,88.74999936,103.5499997,117.8500003,105.6500006,157.9166669,178.6999997,172.5000005,169.5666672,121.7166667,93.13333344,106.9499995,122.3666669,162.5499994,95.64999984,160.3333339,144.9499997,160.5333326,222.2666669,175.3166664,162.3333326,45.51666624,56.01666672,148.666667,167.3166672,148.2833333,145.6666661,59.94999936,144.3166661,46.2666672,181.8999994,204.2333338,238.7499998,192.6999994,278.5833331,197.8499995,193.7999995,140.1000005,132.4333339,124.7666674,135,141.2166672,97.18333344,151.4333333,120.9166661,133.1666669,136.1499998,128.2999997,107.8166664,40.40000064,20.20000032,26.75000016,203.233333,161.9666669
Birmingham 133D,19.8,11.20000032,12.58333344,11.36666736,22.25000016,22.25000016,38.49999984,115.6833331,172.3333334,137.4666667,125.1333331,158.7333326,150.6666672,200.1333326,180.5166662,110.6000006,113.8666666,202.7000002,202.0166669,218.7166666,182.25,99.56666736,101.983333,121.3166664,206.8666661,241.4499998,120.5333338,104.4333331,113.7166661,160.8500002,151.0833326,182.0999995,178.1500003,214.6166669,229.05,37.70000064,38.85000048,50.7666672,72.83333376,166.333333,49.09999968,51.14999952,214.366667,193.2333336,136.1000002,115.8833333,165.3500002,199.1666664,26.11666656,166.8333326,151.7333328,160.8500002,161.6333328,127.3999997,170.8833326,198.9999994,139.4666669,68.61666672,144.7833326,147.9833338,135.2666664,158.1500002,108.2000002,111.883333,84.38333328,154.6166664,136.6666661,165.0500006,146.0666664,178.4999995,133.8833333,151.5666672,153.1500005,105.8166662,100.7833334,109.9333339,111.8333333,110.5166664,108.4666666,141.9999998,238.0833331,60.43333392,58.51666656,68.78333376,122.8000003,141.1499995,100.3999997,102.9833338,93.6833328,101.4833333,114.8333328,186.8666674,187.933333,100.1499998,89.61666624,142.9499995,141.75,231.7166669,236.2166669,227.7,244.0500005,235.7166672,224.0833334,80.84999952,74.01666672,69.23333376,76.21666704,68.23333296,212.2833326,180.4166669,146.6166672,138.5000006,113.3833334,110.416667,67.73333328,93.46666608,152.0500003,97.49999952,115.5666672,156.8999995,213.583333,190.1000002,225.4666666,172.7500003,123.1833326,125.3333333,131.8333334,142.8666667,163.4833339,183.3666667,161.5833331,111.9833338,88.81666704,103.6166674,117.9166666,105.7000003,159.1666661,179.9500003,173.7666662,170.8166664,122.9833339,91.21666608,105.0333336,124.366667,163.8166666,96.08333328,161.5833331,146.2000003,160.9666661,222.3166666,176.5833336,163.5999998,43.60000032,54.09999936,149.9333328,168.5666664,149.566667,146.9166667,58.03333344,144.7499995,44.34999984,183.1666666,205.483333,240.0000005,193.1333328,279,197.9000006,193.8666672,141.3666662,133.6333334,126.0166666,136.2666672,142.4666664,95.26666608,152.716667,122.1833333,133.2333331,136.1999995,128.3666674,105.9000005,40.81666608,18.2666664,24.81666624,203.2833326,162.0166666
Birmingham 032B,15.73333344,6.41666736,8.08333344,14.36666688,21.93333264,17.7333336,38.98333296,116.1499997,172.8166666,140.4666662,128.1333326,161.7333336,153.6666667,195.75,176.1500002,113.6000002,116.8666661,198.3166661,197.6333328,214.3333339,177.8833339,100.0500005,102.4666661,121.7999995,209.866667,244.4499994,116.1499997,107.4333326,116.716667,156.4833326,146.7166666,177.7333334,173.7666662,210.2499994,224.9333338,33.33333312,34.48333296,46.38333312,75.83333328,161.9500003,50.83333344,52.88333328,211.2000005,190.066667,132.9333336,112.7000002,160.9833326,199.6499995,26.59999968,162.45,147.3666667,156.4833326,157.2666667,123.016667,171.3666672,199.4833339,142.4666664,69.08333328,140.4166666,143.5999997,130.9000003,154.966667,103.8333326,107.5166669,84.84999984,151.4333333,139.666667,160.933333,141.7000003,174.1999997,129.5000006,147.1999997,148.7666664,108.4999997,103.783333,112.9166669,114.8333328,113.5166674,111.4666661,144.9833328,241.0833326,56.0666664,54.41666688,64.39999968,118.4333328,137.9666664,96.0333336,105.9833333,96.68333376,104.4833328,117.8333338,182.4999998,183.5666669,95.78333376,85.25000016,138.5833334,137.3666674,228.5333338,233.0333338,224.5166669,240.8499994,232.8000005,220.9166669,78.41666736,69.65000064,64.86666624,71.83333296,63.86666688,207.9166666,176.0499994,142.2333331,134.1166666,116.383333,113.4166666,63.35000064,89.1,147.6666662,93.11666688,111.1999997,152.5333334,214.0666661,185.7333326,221.1000005,168.3833328,126.1833336,128.3333328,127.4499994,138.5000006,159.0999998,178.9833326,157.216667,108.8000006,85.63333392,100.4333328,114.7333334,102.5333338,154.8,175.5833328,169.3833336,166.4500003,118.5999998,94.21666704,108.0166666,119.9999995,159.4500005,96.54999984,157.216667,141.8333328,161.4500006,219.15,172.1999995,159.2166672,46.59999984,57.10000032,145.5666667,164.2000003,145.4666674,142.5500006,61.03333296,145.2333326,47.3333328,178.7833339,201.1166669,235.633333,193.5999994,279.4833331,194.7333326,190.6833326,136.9833336,129.2499994,121.6500005,131.8833331,138.1000003,98.26666704,148.6166674,117.8166672,130.05,133.033333,125.0000006,108.9,41.30000064,21.26666736,27.8166672,200.1166661,158.85
Birmingham 033A,18.3666672,9.43333344,6.79999968,14.60000016,19.2666672,16.44999984,41.49999936,118.6666661,175.333333,139.5,127.1666664,160.7666674,152.7000005,194.4666662,174.8666664,112.6333339,115.8999998,197.0333338,196.366667,213.0666667,176.6000002,102.5666669,104.9833339,124.3166674,208.8833328,242.8166664,114.8666674,106.4666664,115.7499994,155.2000003,145.4333328,176.4499997,172.4833339,208.966667,223.6666666,32.04999936,33.20000064,45.09999936,74.86666704,160.6666666,49.16666736,51.2166672,209.9166667,188.7833333,131.6499998,111.4166664,159.7000003,202.1666674,29.11666608,161.1666662,146.083333,155.2000003,155.983333,121.7333333,173.8833336,202.0000003,141.5000002,71.59999968,139.1333328,142.3166674,129.6166666,153.6833333,102.5500003,106.2333331,87.36666624,150.1499995,138.6999994,159.3999994,140.4166666,172.8333331,128.2166669,145.9166674,147.4833326,107.8499995,102.8166667,111.9500006,113.8666666,112.5499997,110.4999998,144.0166666,240.1166664,54.78333264,52.85000016,63.11666736,117.1500005,136.6833326,94.74999984,105.016667,95.71666608,103.5,116.8666661,181.2166661,182.2833331,94.5,83.9666664,137.2999997,136.0833336,227.25,231.75,223.2333331,239.5833336,231.2500003,219.6333331,77.1333336,68.36666688,63.58333392,70.55000064,62.58333312,206.6333328,174.766667,140.9499994,132.8499994,115.4166667,112.4333338,62.06666688,87.81666624,146.3833339,91.84999968,109.9166674,151.2499997,216.5833339,184.4500003,219.8166667,167.1000005,125.2166674,127.35,126.166667,137.2166669,157.8333326,177.7000003,155.9333333,107.5166669,84.35000016,99.15000048,113.4499997,101.25,153.5166662,174.3000005,168.0999998,165.1666666,117.3166661,93.24999936,107.0500003,118.7166672,158.1666667,99.06666624,155.9333333,140.5500005,163.966667,217.8666662,170.9166672,157.9333334,45.6333336,56.13333264,144.283333,162.9166666,143.9000006,141.2666669,60.05000016,147.7500005,46.36666656,177.5000002,199.8333331,234.3500006,196.7833339,281.9999995,193.4500003,189.4000003,135.6999998,127.966667,120.3666667,130.6166674,136.8166666,97.29999936,147.0500006,116.5333334,128.7666662,131.7500006,123.9000005,107.9333338,43.81666704,20.29999968,26.84999952,201.3833333,157.5666662
Birmingham 035G,17.23333392,8.31666672,5.68333296,16.1166672,20.20000032,15.31666656,40.95,119.2666666,175.3499995,140.6999995,128.3666674,161.9666669,153.0666662,193.3499995,173.7499997,113.8333334,117.0999994,195.916667,195.2333338,211.9333334,175.4833334,103.1499994,105.5666664,124.8999998,210.1000003,244.0166674,113.7500006,108.1333339,116.9500003,154.0833336,144.3166661,175.3166664,171.3666672,207.8333338,222.2666669,30.93333264,32.08333392,43.98333264,76.06666656,159.5499998,48.43333296,50.4833328,208.7833334,187.65,130.5166666,110.2999997,158.5833336,202.7499998,29.7,160.0499995,144.9499997,154.0833336,154.8666662,120.6166666,174.4666661,202.5833328,142.6999997,72.20000016,138.0166661,141.2000006,128.4999998,152.5666666,101.4333336,105.0999998,87.96666672,149.0333328,139.9000003,158.5333339,139.2999998,171.8000006,127.1000002,144.7833326,146.3666674,109.0500005,104.0166662,113.1500002,115.0666661,113.7500006,111.6999994,145.2166661,241.3166674,53.64999936,51.75,62.00000064,116.0333338,135.5666674,93.63333312,106.2166666,96.91666704,104.6999995,118.066667,180.0833328,181.1666664,93.38333328,82.84999968,136.1666664,134.9666669,226.1333333,230.6333333,222.1166664,238.4500003,230.1333336,218.5166664,76.01666688,67.25000016,62.4666672,69.43333392,61.4666664,205.4999995,173.6500003,139.8333326,131.7166661,116.6166662,113.6499998,60.95000016,86.69999952,145.2666672,90.7166664,108.8000006,150.133333,217.1666664,183.3333336,218.7,165.9833338,126.4166669,128.5666661,125.0500003,136.1000002,156.6999994,176.5833336,154.8166666,106.4000002,83.23333344,98.03333376,112.333333,100.1333333,152.3999995,173.1666672,166.9833331,164.0499998,116.1999994,94.45000032,108.2499998,116.8499995,157.0333334,99.65000016,154.8166666,139.4333338,164.083333,216.7499995,169.8000005,156.8166667,46.83333312,57.3333336,143.1499997,161.7999998,142.7833339,140.1500002,61.24999968,148.333333,47.56666608,176.3833334,198.6999998,233.2333339,196.6999997,282.5833334,192.3333336,188.2833336,134.5833331,126.8500003,119.25,129.4833326,135.6999998,98.50000032,145.9333339,115.4000002,127.6499995,130.6333339,122.7833338,109.1333333,44.39999952,21.50000064,28.05000048,200.2666666,156.4499995
Birmingham 033D,19.05000048,10.13333328,7.60000032,16.51666608,20.26666656,16.40000016,41.43333312,120.5833334,177.2500003,141.1833326,128.866667,162.45,153.5666674,193.8500006,174.2333328,114.3333331,117.6000005,196.4166667,195.7333334,212.4333331,175.9666666,104.4833328,106.8999998,126.2333333,210.5833334,245.1666672,114.2500003,108.6333336,117.4333334,154.5666667,144.8000006,175.8166661,171.8666669,208.3333334,220.2833333,31.4166672,32.56666704,44.48333376,76.56666624,160.0499995,48.91666608,50.98333392,209.2833331,188.1499997,131.0166662,110.7999994,159.0833333,204.0833333,31.03333344,160.5500006,145.4499994,154.5666667,155.3499994,121.1166662,175.7999995,203.9166662,143.1833328,73.51666704,138.5000006,141.7000003,128.9999995,153.0666662,101.9166667,105.5999995,89.2833336,149.5333339,140.3833334,158.7666672,139.783333,172.2833338,127.5999998,145.2833338,146.866667,109.5333336,104.5166674,113.6499998,115.5500006,114.2333338,112.2000005,145.7166672,241.8000005,54.15000048,52.23333312,62.50000032,116.5166669,136.0833336,94.11666624,106.6999997,97.40000016,105.2000006,118.5666667,180.5833339,181.6499995,93.8666664,83.3333328,136.6666661,135.4666666,226.6166664,231.1166664,222.5999995,238.95,230.6166667,218.9999995,76.5,67.73333328,62.95000032,69.9333336,61.94999952,206.0000006,174.1333334,140.3333338,132.2166672,117.0999994,114.133333,61.44999984,87.18333264,145.7666669,91.21666608,109.2833338,150.6166661,218.4999998,183.8166667,219.1833331,166.4833334,126.9166666,129.0500006,125.55,136.5833333,157.2000005,177.0833333,155.2999997,106.8833333,83.71666656,98.51666688,112.8333326,100.6166664,152.8833326,173.6666669,167.4833328,164.533333,116.7000005,94.95,108.7499995,116.1333331,157.5333331,100.9833336,155.2999997,139.9166669,164.5833326,217.2333326,170.3000002,157.3166664,47.31666624,57.81666672,143.6499994,162.283333,143.266667,140.6333333,61.74999936,149.6499998,48.0666672,176.8833331,199.1999995,233.716667,198.0333331,283.9166669,192.8166667,188.7666667,135.0833328,127.35,119.7333331,129.9833338,136.183333,99,146.416667,115.8999998,128.1333326,131.116667,123.2666669,109.633333,45.73333296,22.00000032,28.55000016,198.2000002,156.9333326
Birmingham 033C,18.94999968,10.03333392,7.35000048,16.53333264,20.6166672,17.03333376,42.65000064,119.9333333,176.6999995,141.4333339,129.1000003,162.6999998,154.6499995,195.0666667,175.4500003,114.583333,117.8500003,197.6333328,196.9499995,213.6500006,177.1833326,104.4999994,106.9166664,126.2499998,210.8333333,245.416667,115.4666664,108.4000003,117.6833333,155.7999994,146.0166667,177.0333336,173.083333,209.5499995,224.2500005,32.64999984,33.78333312,45.69999984,76.81666608,161.266667,50.15000016,52.2,210.5000006,189.3666672,132.2333338,111.8333333,160.2999994,204.0999998,31.05,161.7666667,146.6666669,155.7833328,156.5666669,122.3333338,175.8166661,203.9333328,143.4333326,73.55000016,139.7166667,142.9166664,130.216667,154.2833338,103.1333328,106.816667,89.31666672,150.75,140.6333333,160.2166666,141.016667,173.5166664,128.8166674,146.4999998,148.0833331,109.7333338,104.7500006,113.8999997,116.0833334,114.4833336,112.4500003,145.966667,242.0500003,55.36666656,53.39999952,63.7166664,117.733333,137.2999997,95.33333376,106.9499995,97.65,105.4500005,118.8,181.8,182.866667,95.10000048,84.55000032,137.8833336,136.6833326,227.8500005,232.3500005,223.816667,240.1666661,231.7999997,220.216667,77.71666608,68.96666736,64.18333296,71.14999968,63.16666704,207.2166667,175.3666661,141.5499998,133.4333333,117.3500006,114.3833328,62.66666736,88.41666672,146.983333,92.4333336,110.5166664,151.8500002,218.5166664,185.0333328,220.4000006,167.6999995,127.1499998,129.3000005,126.7666661,137.7999994,158.4166666,178.2999994,156.5333338,108.0999994,84.95000064,99.74999952,114.0500002,101.8333339,154.1000002,174.883333,168.7000003,165.766667,117.9166666,95.18333328,108.9999994,119.2999997,158.7500006,101.0166667,156.5166672,141.133333,165.8000002,218.4500002,171.5166662,158.5333339,47.56666608,58.06666656,144.8666669,163.516667,144.45,141.8666674,62.00000064,149.683333,48.31666704,178.1000006,200.416667,234.9333331,198.0499997,283.9333334,194.0333328,189.9833328,136.3000003,128.5499995,120.9666672,131.1999998,137.416667,99.23333328,147.6,117.1166674,129.3666667,132.3333331,124.4999995,109.8666662,45.74999952,22.2333336,28.78333344,199.4166662,158.1500002
